DISTRITO_COD;DISTRITO_DESC;ORGANISMO_DESC;ACTIVIDAD_DESC;GRUPO_DESC;INFANTIL;NIÑEZ;ADOLESCENCIA;JOVEN ADULTO;ADULTO;ADULTO MAYOR;NUM_MAXIMO_ASISTENTES;NUM_PLAZAS_OCUPADAS;NUM_PLAZAS_LIBRES;DURACION_ACTIVIDAD_LUNES;HORA_INICIO_LUNES;DURACION_ACTIVIDAD_MARTES;HORA_INICIO_MARTES;DURACION_ACTIVIDAD_MIERCOLES;HORA_INICIO_MIERCOLES;DURACION_ACTIVIDAD_JUEVES;HORA_INICIO_JUEVES;DURACION_ACTIVIDAD_VIERNES;HORA_INICIO_VIERNES;DURACION_ACTIVIDAD_SABADO;HORA_INICIO_SABADO;DURACION_ACTIVIDAD_DOMINGO;HORA_INICIO_DOMINGO
7;CHAMBERI;C.C. 'GALILEO';PIANO;11;0;1;1;0;0;0;2;2;0;;;;;;;;;;;1 hora;11:00;;
7;CHAMBERI;C.C. 'GALILEO';PIANO;12;0;1;1;0;0;0;2;2;0;;;;;;;;;;;1 hora;12:00;;
7;CHAMBERI;C.C. 'GALILEO';PILATES;1;0;0;1;1;1;1;11;11;0;;;1 hora;9:00;;;1 hora;9:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PILATES;2;0;0;1;1;1;1;11;11;0;1 hora;10:00;;;1 hora;10:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PILATES;3;0;0;1;1;1;1;11;11;0;;;1 hora;16:00;;;1 hora;16:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PILATES;4;0;0;1;1;1;1;11;11;0;1 hora;18:00;;;1 hora;18:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PILATES;5;0;0;1;1;1;1;11;11;0;;;1 hora;18:00;;;1 hora;18:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PILATES;6;0;0;1;1;1;1;11;10;1;;;;;;;;;1 hora, 30 min;17:00;;;;
7;CHAMBERI;C.C. 'GALILEO';PILATES;7;0;0;1;1;1;1;22;20;2;1 hora;17:00;;;1 hora;17:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PILATES;9;0;0;1;1;1;1;22;19;3;;;;;;;;;2 horas;9:00;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA;1;0;0;1;1;1;1;12;12;0;2 horas;10:00;;;2 horas;10:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA;2;0;0;1;1;1;1;12;11;1;;;2 horas;10:00;;;2 horas;10:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA;3;0;0;1;1;1;1;12;11;1;;;;;;;;;;;2 horas;10:00;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA;4;0;0;1;1;1;1;12;12;0;2 horas;12:00;;;2 horas;12:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA;5;0;0;1;1;1;1;12;12;0;2 horas;19:00;;;2 horas;19:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA;6;0;0;1;1;1;1;12;12;0;;;;;;;2 horas;16:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA;7;0;0;1;1;1;1;12;9;3;;;;;;;;;2 horas;10:00;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA;8;0;0;1;1;1;1;12;12;0;2 horas;12:00;;;2 horas;12:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA;1;0;1;0;0;0;0;9;9;0;;;;;1 hora, 30 min;17:30;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA;2;0;1;0;0;0;0;9;9;0;;;;;;;;;1 hora, 30 min;17:30;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA CONTEMPORANEA;1;0;0;1;1;1;1;12;12;0;;;;;;;;;2 horas;12:00;;;;
7;CHAMBERI;C.C. 'GALILEO';PINTURA EN TELA;1;0;0;1;1;1;1;12;10;2;;;;;;;;;2 horas;16:00;;;;
7;CHAMBERI;C.C. 'GALILEO';PROGRAMACION Y ROBOTICA;1;0;1;0;0;0;0;12;10;2;;;;;;;;;;;2 horas;10:00;;
7;CHAMBERI;C.C. 'GALILEO';COSTURA ARTESANAL;1;0;0;1;1;1;1;12;12;0;;;1 hora;10:00;;;1 hora;10:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';REPARACIONES DOMESTICAS;1;0;0;1;1;1;1;12;12;0;2 horas;10:00;;;;;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';REPARACIONES DOMESTICAS;2;0;0;1;1;1;1;12;12;0;2 horas;12:00;;;;;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';REPARACIONES DOMESTICAS;3;0;0;1;1;1;1;12;12;0;;;;;;;;;2 horas;17:00;;;;
7;CHAMBERI;C.C. 'GALILEO';REPARACIONES DOMESTICAS;4;0;0;1;1;1;1;12;12;0;;;;;;;;;2 horas;10:00;;;;
7;CHAMBERI;C.C. 'GALILEO';RESTAURACION DE MUEBLES;1;0;0;1;1;1;1;10;10;0;3 horas;10:00;;;;;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';RESTAURACION DE MUEBLES;2;0;0;1;1;1;1;10;10;0;;;;;;;;;3 horas;18:00;;;;
7;CHAMBERI;C.C. 'GALILEO';TAI CHI;1;0;0;1;1;1;1;28;27;1;;;1 hora, 30 min;12:00;;;1 hora, 30 min;12:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';TAI CHI;2;0;0;1;1;1;1;28;24;4;;;1 hora, 30 min;17:30;;;1 hora, 30 min;17:30;;;;;;
7;CHAMBERI;C.C. 'GALILEO';TAI CHI;3;0;0;1;1;1;1;28;27;1;;;1 hora, 30 min;19:00;;;1 hora, 30 min;19:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';TALLER DE LECTURA Y ESCRITURA CREATIVA;1;0;0;1;1;1;1;12;12;0;;;;;;;2 horas;11:30;;;;;;
7;CHAMBERI;C.C. 'GALILEO';TALLER DE LECTURA Y ESCRITURA CREATIVA;2;0;0;1;1;1;1;12;12;0;;;;;2 horas;17:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';TEATRO;1;0;0;1;1;1;1;20;19;1;;;2 horas;19:00;;;2 horas;19:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';TEATRO;2;0;0;1;1;1;1;20;20;0;;;;;;;;;;;2 horas;11:00;;
7;CHAMBERI;C.C. 'GALILEO';TEATRO;1;1;1;1;0;0;0;12;10;2;;;;;;;;;;;;;2 horas;11:00
7;CHAMBERI;C.C. 'GALILEO';TEATRO;1;0;0;1;1;1;1;20;19;1;2 horas;17:00;;;;;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';TECNICAS DE MEMORIA;1;0;0;0;1;1;1;12;12;0;2 horas;11:30;;;;;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';TECNICAS DE MEMORIA;2;0;0;0;1;1;1;12;10;2;;;2 horas;11:30;;;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';TECNICAS DE MEMORIA;3;0;0;0;1;1;1;12;11;1;;;;;2 horas;12:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';TECNICAS DE MEMORIA;4;0;0;0;1;1;1;12;11;1;;;2 horas;9:30;;;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';VIOLIN;1;0;1;1;0;0;0;4;4;0;;;1 hora, 30 min;17:30;;;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGA;1;0;0;1;1;1;1;28;27;1;1 hora, 30 min;9:30;;;1 hora, 30 min;9:30;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGA;2;0;0;1;1;1;1;28;23;5;;;1 hora, 30 min;9:30;;;1 hora, 30 min;9:30;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGA;3;0;0;1;1;1;1;28;26;2;1 hora, 30 min;18:00;;;1 hora, 30 min;18:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGA;4;0;0;1;1;1;1;28;27;1;1 hora, 30 min;19:30;;;1 hora, 30 min;19:30;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGA;5;0;0;1;1;1;1;11;11;0;1 hora, 30 min;19:00;;;1 hora, 30 min;19:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGUILATES;1;0;0;1;1;1;1;11;11;0;1 hora;9:00;;;1 hora;9:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGUILATES;2;0;0;1;1;1;1;11;11;0;;;1 hora;10:00;;;1 hora;10:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGUILATES;3;0;0;1;1;1;1;11;10;1;;;1 hora;11:00;;;1 hora;11:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGUILATES;4;0;0;1;1;1;1;11;10;1;;;1 hora;17:00;;;1 hora;17:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGUILATES;5;0;0;1;1;1;1;28;24;4;;;1 hora;11:00;;;1 hora;11:00;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGUILATES;6;0;0;1;1;1;1;4;0;4;;;;;1 hora, 30 min;11:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';YOGUILATES;7;0;0;1;1;1;1;6;1;5;;;;;1 hora, 30 min;12:30;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';BAILES LATINOS;1;0;0;1;1;1;1;11;11;0;1 hora;11:00;;;1 hora;11:00;;;;;;;;
7;CHAMBERI;C.C. 'GALILEO';BAILES LATINOS;2;0;0;1;1;1;1;11;11;0;;;1 hora;19:00;;;1 hora;19:00;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;ACTIVIDADES CREATIVAS;2;0;1;0;0;0;0;12;11;1;;;;;;;2 horas;17:30;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;ACTIVIDADES CREATIVAS;1;1;1;0;0;0;0;12;12;0;1 hora;17:30;;;1 hora;17:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;AERODANCE;1;0;0;0;1;1;1;12;12;0;;;1 hora;11:30;;;1 hora;11:30;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;AERODANCE;2;0;0;0;1;1;1;12;12;0;;;;;;;1 hora;18:30;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;ALEMAN;1;0;0;0;1;1;1;12;12;0;2 horas;19:00;;;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;ALEMAN;2;0;0;0;1;1;1;12;12;0;;;;;;;2 horas;19:00;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;ALEMAN;3;0;1;1;0;0;0;12;4;8;;;;;;;1 hora, 30 min;17:30;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;ARQUEOLOGIA;1;0;0;0;1;1;1;18;17;1;;;;;2 horas;17:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;HISTORIA DEL ARTE;1;0;0;0;1;1;1;18;17;1;;;;;;;2 horas;17:00;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;ARTESANIA;1;0;0;0;1;1;1;12;12;0;;;;;;;3 horas;18:00;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;BAILE EN LINEA;1;0;0;0;1;1;1;16;14;2;;;1 hora, 30 min;18:30;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;BAILE ESPAÑOL;1;0;0;0;1;1;1;18;18;0;;;;;2 horas;11:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;BAILES DE SALON;1;0;0;0;1;1;1;8;8;0;;;;;;;;;1 hora, 30 min;17:00;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;BAILES DE SALON;2;0;0;0;1;1;1;8;7;1;;;;;;;;;1 hora, 30 min;18:30;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;BALLET;1;1;1;0;0;0;0;12;12;0;1 hora;17:30;;;1 hora;17:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;BODY BALANCE;1;0;0;0;1;1;1;12;12;0;;;1 hora;10:30;;;1 hora;10:30;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;BODY BALANCE;2;0;0;0;1;1;1;12;12;0;;;;;;;1 hora;17:30;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;CATA DE VINOS;1;0;0;0;1;1;1;12;12;0;2 horas;18:00;;;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;CATA DE VINOS;2;0;0;0;1;1;1;12;12;0;;;;;2 horas;18:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;CONOCER MADRID;1;0;0;0;1;1;1;18;18;0;;;2 horas;10:00;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;CONOCER MADRID;2;0;0;0;1;1;1;18;18;0;;;;;;;2 horas;10:00;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;DANZA FUSION;1;1;1;0;0;0;0;12;12;0;1 hora;18:30;;;1 hora;18:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;BAILE ESPAÑOL;1;0;0;0;1;1;1;18;18;0;;;;;;;;;2 horas;11:30;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;FOTOGRAFIA CREATIVA;1;0;0;0;1;1;1;12;10;2;1 hora;13:00;;;1 hora;13:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;FOTOGRAFIA DIGITAL;1;0;0;0;1;1;1;12;12;0;1 hora;18:00;;;1 hora;18:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;FOTOGRAFIA DIGITAL;2;0;0;0;1;1;1;12;12;0;;;2 horas;11:30;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;FRANCES;1;1;1;0;0;0;0;12;11;1;;;1 hora, 30 min;17:30;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;FRANCES;1;0;0;0;1;1;1;18;18;0;1 hora;12:00;;;1 hora;12:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;FRANCES;2;0;0;0;1;1;1;18;18;0;;;2 horas;19:00;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;DANZA FUSION;1;0;0;0;1;1;1;12;12;0;;;;;;;1 hora;19:30;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;ANTIESTRES;1;0;0;0;1;1;1;20;20;0;1 hora;10:30;;;1 hora;10:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;ANTIESTRES;2;0;0;0;1;1;1;20;19;1;;;;;;;;;1 hora;10:30;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;GIMNASIA DE MANTENIMIENTO;1;0;0;0;1;1;1;20;20;0;1 hora;11:30;;;1 hora;11:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;GIMNASIA DE MANTENIMIENTO;2;0;0;0;1;1;1;20;20;0;1 hora;12:30;;;1 hora;12:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;GIMNASIA DE MANTENIMIENTO;3;0;0;0;1;1;1;20;20;0;;;1 hora;18:30;;;1 hora;18:30;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;GIMNASIA DE MANTENIMIENTO;1;0;0;0;1;1;1;20;20;0;;;1 hora;10:00;;;1 hora;10:00;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;GIMNASIA DE MANTENIMIENTO;2;0;0;0;1;1;1;20;20;0;1 hora;18:30;;;1 hora;18:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;GIMNASIA DE MANTENIMIENTO;3;0;0;0;1;1;1;20;20;0;1 hora;19:30;;;1 hora;19:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;GRANDES CIVILIZACIONES;1;0;0;0;1;1;1;18;18;0;;;2 horas;12:00;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;HISTORIA DE ESPAÑA;1;0;0;0;1;1;1;18;18;0;;;;;;;;;2 horas;12:00;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;HISTORIA GRANDES PERSONAJES;1;0;0;0;1;1;1;19;19;0;;;2 horas;10:00;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;HISTORIA GRANDES PERSONAJES;2;0;0;0;1;1;1;18;18;0;;;;;;;;;2 horas;10:00;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;INFORMATICA;1;0;0;0;1;1;1;12;12;0;1 hora;11:00;;;1 hora;11:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;INGLES;1;0;0;0;1;1;1;19;19;0;1 hora;10:00;;;1 hora;10:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;INGLES;2;0;0;0;1;1;1;18;18;0;1 hora;18:30;;;1 hora;18:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;INGLES;1;1;1;0;0;0;0;12;11;1;1 hora, 30 min;17:30;;;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;INGLES;1;0;0;0;1;1;1;18;18;0;1 hora;13:00;;;1 hora;13:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;INGLES;2;0;0;0;1;1;1;18;18;0;1 hora;17:30;;;1 hora;17:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;INGLES;1;0;0;0;1;1;1;18;18;0;1 hora;11:00;;;1 hora;11:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;INGLES;2;0;0;0;1;1;1;18;18;0;1 hora;19:30;;;1 hora;19:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;INTERNET;1;0;0;0;1;1;1;12;12;0;1 hora;10:00;;;1 hora;10:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;INTERNET;2;0;0;0;1;1;1;12;2;10;1 hora;17:00;;;1 hora;17:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;MAGIA;1;1;1;0;0;0;0;12;12;0;;;;;;;;;2 horas;17:30;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;MASAJE;1;0;0;0;1;1;1;14;14;0;;;;;2 horas;18:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;NUEVAS TECNOLOGIAS EN DISPOSITIVOS MOVILES;1;0;0;0;1;1;1;12;12;0;1 hora;12:00;;;1 hora;12:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;PILATES;1;0;0;0;1;1;1;20;20;0;1 hora;17:30;;;1 hora;17:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;PILATES;2;0;0;0;1;1;1;20;20;0;;;1 hora;11:00;;;1 hora;11:00;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;PILATES;3;0;0;0;1;1;1;20;20;0;;;1 hora;17:30;;;1 hora;17:30;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;PINTURA;1;0;0;0;1;1;1;14;14;0;3 horas;10:00;;;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;PINTURA;2;0;0;0;1;1;1;14;14;0;2 HORAS, 30 MIN;18:30;;;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;PINTURA;3;0;0;0;1;1;1;14;14;0;;;3 horas;18:00;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;PINTURA;4;0;0;0;1;1;1;14;14;0;;;;;3 horas;10:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;PINTURA;5;0;0;0;1;1;1;14;14;0;;;;;2 HORAS, 30 MIN;18:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;PINTURA;6;0;0;0;1;1;1;12;12;0;;;;;;;;;3 horas;10:00;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;TAI CHI;1;0;0;0;1;1;1;20;20;0;1 hora, 30 min;19:00;;;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;TAI CHI;2;0;0;0;1;1;1;20;20;0;;;;;;;1 hora, 30 min;11:00;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;TEATRO;1;0;1;1;0;0;0;12;12;0;;;;;;;1 hora, 30 min;17:30;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;TEATRO;1;0;0;0;1;1;1;16;16;0;;;;;;;2 horas;19:00;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;YOGA;1;0;0;0;1;1;1;12;12;0;1 hora, 30 min;9:30;;;1 hora, 30 min;9:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;YOGA;2;0;0;0;1;1;1;12;12;0;1 hora, 30 min;11:00;;;1 hora, 30 min;11:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;YOGA;3;0;0;0;1;1;1;12;12;0;;;1 hora, 30 min;19:00;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.C. ALFREDO KRAUS;YOGUILATES;1;0;0;0;1;1;1;20;20;0;;;1 hora;19:30;;;1 hora;19:30;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;ACUARELA;1;0;0;1;1;1;1;12;12;0;;;3 horas;10:00;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;BAILES DE SALON;1;0;0;1;1;1;1;6;5;1;;;;;;;1 hora, 30 min;19:00;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;BAILES DE SALON;1;0;0;1;1;1;1;8;8;0;;;;;;;1 hora, 30 min;19:00;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;CERAMICA;1;0;0;1;1;1;1;12;12;0;3 horas;17:30;;;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;CERAMICA;2;0;0;1;1;1;1;12;12;0;;;;;;;3 horas;17:30;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;CONOCER MADRID;1;0;0;1;1;1;1;16;16;0;;;;;;;;;2 horas;10:00;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;CONOCER MADRID;2;0;0;1;1;1;1;16;16;0;;;;;2 horas;17:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;CORTE Y CONFECCION;1;0;0;1;1;1;1;12;12;0;;;3 horas;10:00;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;CORTE Y CONFECCION;2;0;0;1;1;1;1;12;12;0;;;3 horas;17:00;;;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;DIBUJO;1;0;0;1;1;1;1;12;12;0;;;;;3 horas;18:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;ENCUADERNACION;1;0;0;1;1;1;1;12;12;0;;;;;3 horas;17:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;ANTIESTRES;1;0;0;1;1;1;1;16;16;0;1 hora;9:30;;;1 hora;9:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;16;16;0;1 hora;10:30;;;1 hora;10:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;GIMNASIA DE MANTENIMIENTO;2;0;0;1;1;1;1;12;11;1;;;1 hora;9:30;;;1 hora;9:30;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;GIMNASIA DE MANTENIMIENTO;3;0;0;1;1;1;1;16;16;0;1 hora;17:00;;;1 hora;17:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;GIMNASIA DE MANTENIMIENTO;4;0;0;1;1;1;1;16;16;0;1 hora;18:00;;;1 hora;18:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;16;16;0;1 hora;19:00;;;1 hora;19:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;GUITARRA CLASICA;1;0;0;1;1;1;1;10;8;2;;;;;2 horas;18:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;GUITARRA CLASICA;1;0;0;1;1;1;1;10;10;0;;;;;;;;;1 hora, 30 min;17:00;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;GUITARRA CLASICA;2;0;0;1;1;1;1;10;10;0;;;;;;;;;1 hora, 30 min;18:30;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;HISTORIA DE ESPAÑA;1;0;0;1;1;1;1;14;14;0;;;;;;;;;2 horas;10:00;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;HISTORIA DEL ARTE;1;0;0;1;1;1;1;14;14;0;;;;;;;2 horas;17:30;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;INFORMATICA;1;0;0;1;1;1;1;8;8;0;1 hora;17:30;;;1 hora;17:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;INGLES;1;0;0;1;1;1;1;16;16;0;;;;;2 horas;10:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;ITALIANO;1;0;0;1;1;1;1;16;15;1;1 hora;18:30;;;1 hora;18:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;ITALIANO;2;0;0;1;1;1;1;16;14;2;1 hora;19:30;;;1 hora;19:30;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;MANUALIDADES;1;0;0;1;1;1;1;12;12;0;;;;;3 horas;10:00;;;;;;;;
8;FUENCARRAL-EL PARDO;C.S.C. RAFAEL DE LEON;NUEVAS TECNOLOGIAS EN DISPOSITIVOS MOVILES;1;0;0;1;1;1;1;10;10;0;1 hora;18:30;;;1 hora;18:30;;;;;;;;
